item_id,item_name,category,region,date,stock_units,reorder_point,below_reorder,waste_units,shrinkage_pct
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-08-25,96,58,False,1,0.0377
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-09-01,86,58,False,2,0.0222
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-09-08,121,58,False,1,0.0148
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-09-15,137,58,False,5,0.0178
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-09-22,29,58,True,0,0.0056
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-09-29,83,58,False,2,0.0139
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-10-06,22,58,True,1,0.0116
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-10-13,112,58,False,1,0.0097
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-10-20,33,58,True,0,0.0061
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-10-27,96,58,False,2,0.0129
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-11-03,27,58,True,1,0.0086
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-11-10,119,58,False,1,0.0066
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-11-17,98,58,False,0,0.0098
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-11-24,87,58,False,4,0.0121
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-12-01,86,58,False,3,0.0196
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-12-08,148,58,False,5,0.0254
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-12-15,61,58,False,3,0.0163
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-12-22,112,58,False,2,0.0099
INV-005,Almond Milk - Cartons,Dairy Alternative,Northeast,2024-12-29,141,58,False,7,0.0379
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-01-01,150,58,False,2,0.023
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-01-08,14,58,True,0,0.031
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-01-15,137,58,False,1,0.0293
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-01-22,129,58,False,2,0.015
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-01-29,146,58,False,6,0.0246
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-02-05,25,58,True,0,0.0261
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-02-12,103,58,False,3,0.0173
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-02-19,47,58,True,0,0.0285
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-02-26,48,58,True,2,0.0327
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-03-05,86,58,False,3,0.0177
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-03-12,115,58,False,2,0.0055
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-03-19,26,58,True,0,0.0172
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-03-26,115,58,False,2,0.0091
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-04-02,83,58,False,1,0.0104
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-04-09,75,58,False,1,0.0178
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-04-16,113,58,False,1,0.0123
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-04-23,39,58,True,0,0.0377
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-04-30,59,58,False,0,0.0278
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-05-07,72,58,False,2,0.0231
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-05-14,128,58,False,3,0.0053
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-05-21,121,58,False,3,0.0086
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-05-28,19,58,True,0,0.0326
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-06-04,50,58,True,1,0.0186
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-06-11,44,58,True,0,0.0066
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-06-18,76,58,False,2,0.0339
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-06-25,150,58,False,2,0.0156
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-07-02,20,58,True,1,0.0185
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-07-09,15,58,True,0,0.0391
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-07-16,31,58,True,1,0.0055
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-07-23,86,58,False,0,0.0302
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-07-30,114,58,False,2,0.0382
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-08-06,33,58,True,1,0.0072
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-08-13,45,58,True,0,0.0353
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-08-20,38,58,True,0,0.0196
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-08-27,143,58,False,4,0.0357
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-09-03,137,58,False,0,0.0158
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-09-10,70,58,False,0,0.0394
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-09-17,90,58,False,2,0.0276
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-09-24,109,58,False,5,0.0269
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-10-01,70,58,False,3,0.0332
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-10-08,65,58,False,1,0.0203
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-10-15,37,58,True,0,0.0141
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-10-22,64,58,False,2,0.0142
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-10-29,122,58,False,3,0.0166
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-11-05,75,58,False,0,0.0266
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-11-12,135,58,False,4,0.0343
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-11-19,105,58,False,5,0.0225
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-11-26,38,58,True,1,0.0191
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-12-03,149,58,False,6,0.0328
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-12-10,131,58,False,5,0.0151
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-12-17,73,58,False,2,0.0291
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-12-24,47,58,True,1,0.0087
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2023-12-31,131,58,False,5,0.009
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-01-07,104,58,False,2,0.0275
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-01-14,15,58,True,0,0.0079
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-01-21,23,58,True,0,0.0104
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-01-28,74,58,False,3,0.0269
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-02-04,89,58,False,2,0.0203
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-02-11,41,58,True,2,0.0246
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-02-18,70,58,False,3,0.0392
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-02-25,109,58,False,0,0.0271
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-03-03,110,58,False,2,0.0257
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-03-10,87,58,False,0,0.0183
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-03-17,70,58,False,2,0.0271
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-03-24,63,58,False,1,0.0055
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-03-31,122,58,False,5,0.0245
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-04-07,91,58,False,3,0.0074
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-04-14,18,58,True,1,0.0127
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-04-21,30,58,True,1,0.0247
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-04-28,130,58,False,5,0.0284
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-05-05,115,58,False,2,0.0185
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-05-12,118,58,False,0,0.0197
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-05-19,51,58,True,2,0.0224
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-05-26,76,58,False,0,0.0316
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-06-02,100,58,False,3,0.0056
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-06-09,150,58,False,5,0.0206
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-06-16,126,58,False,5,0.0055
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-06-23,17,58,True,0,0.0162
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-06-30,57,58,True,2,0.0232
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-07-07,123,58,False,6,0.0078
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-07-14,44,58,True,0,0.022
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-07-21,112,58,False,1,0.0374
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-07-28,88,58,False,2,0.029
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-08-04,31,58,True,0,0.0324
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-08-11,50,58,True,0,0.0253
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-08-18,142,58,False,2,0.0364
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-08-25,115,58,False,2,0.0101
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-09-01,125,58,False,3,0.0207
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-09-08,44,58,True,1,0.0259
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-09-15,54,58,True,2,0.0356
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-09-22,93,58,False,2,0.0158
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-09-29,60,58,False,0,0.005
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-10-06,116,58,False,2,0.0391
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-10-13,56,58,True,1,0.0059
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-10-20,106,58,False,4,0.0103
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-10-27,67,58,False,0,0.0198
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-11-03,15,58,True,0,0.0224
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-11-10,32,58,True,1,0.0342
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-11-17,60,58,False,2,0.0207
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-11-24,53,58,True,0,0.0242
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-12-01,112,58,False,4,0.012
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-12-08,119,58,False,4,0.0249
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-12-15,76,58,False,1,0.0172
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-12-22,32,58,True,1,0.0085
INV-005,Almond Milk - Cartons,Dairy Alternative,Southeast,2024-12-29,53,58,True,2,0.0381
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-01-01,40,58,True,0,0.0079
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-01-08,144,58,False,6,0.0287
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-01-15,126,58,False,6,0.0368
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-01-22,136,58,False,0,0.0113
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-01-29,67,58,False,1,0.0133
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-02-05,58,58,False,1,0.0199
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-02-12,83,58,False,3,0.0153
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-02-19,107,58,False,1,0.0316
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-02-26,120,58,False,6,0.0168
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-03-05,62,58,False,1,0.0395
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-03-12,82,58,False,1,0.0351
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-03-19,117,58,False,1,0.0363
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-03-26,114,58,False,1,0.0072
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-04-02,17,58,True,1,0.0112
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-04-09,77,58,False,1,0.0109
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-04-16,125,58,False,1,0.0285
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-04-23,104,58,False,4,0.0054
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-04-30,127,58,False,0,0.0332
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-05-07,12,58,True,1,0.0241
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-05-14,44,58,True,1,0.0248
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-05-21,111,58,False,5,0.0238
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-05-28,64,58,False,3,0.0237
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-06-04,118,58,False,5,0.0119
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-06-11,75,58,False,0,0.0149
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-06-18,34,58,True,0,0.0221
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-06-25,23,58,True,1,0.0287
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-07-02,70,58,False,3,0.0145
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-07-09,100,58,False,4,0.0332
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-07-16,21,58,True,0,0.0334
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-07-23,74,58,False,3,0.0146
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-07-30,87,58,False,3,0.0246
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-08-06,104,58,False,1,0.0172
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-08-13,20,58,True,0,0.0117
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-08-20,76,58,False,1,0.0332
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-08-27,138,58,False,3,0.0397
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-09-03,96,58,False,3,0.0248
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-09-10,43,58,True,0,0.037
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-09-17,91,58,False,4,0.0275
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-09-24,120,58,False,1,0.0248
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-10-01,76,58,False,0,0.0218
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-10-08,90,58,False,0,0.0133
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-10-15,42,58,True,1,0.0079
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-10-22,81,58,False,2,0.0205
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-10-29,120,58,False,2,0.0246
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-11-05,77,58,False,2,0.0228
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-11-12,142,58,False,5,0.0293
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-11-19,121,58,False,1,0.0117
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-11-26,90,58,False,3,0.0174
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-12-03,48,58,True,2,0.0195
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-12-10,122,58,False,0,0.0115
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-12-17,58,58,False,0,0.0367
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-12-24,23,58,True,0,0.0289
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2023-12-31,56,58,True,0,0.0082
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-01-07,130,58,False,2,0.0299
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-01-14,51,58,True,2,0.0242
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-01-21,129,58,False,3,0.0233
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-01-28,39,58,True,1,0.0396
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-02-04,20,58,True,1,0.0266
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-02-11,101,58,False,5,0.0364
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-02-18,134,58,False,3,0.037
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-02-25,136,58,False,0,0.0085
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-03-03,47,58,True,0,0.0053
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-03-10,99,58,False,0,0.0202
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-03-17,62,58,False,2,0.0319
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-03-24,56,58,True,0,0.0338
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-03-31,140,58,False,4,0.0326
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-04-07,64,58,False,0,0.0207
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-04-14,144,58,False,2,0.0312
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-04-21,116,58,False,0,0.0302
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-04-28,73,58,False,3,0.016
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-05-05,34,58,True,1,0.0109
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-05-12,16,58,True,1,0.0267
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-05-19,41,58,True,1,0.0287
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-05-26,105,58,False,4,0.0249
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-06-02,37,58,True,1,0.0125
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-06-09,49,58,True,0,0.0147
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-06-16,30,58,True,1,0.0298
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-06-23,132,58,False,3,0.0387
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-06-30,78,58,False,0,0.0381
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-07-07,94,58,False,0,0.0232
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-07-14,125,58,False,2,0.036
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-07-21,43,58,True,0,0.006
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-07-28,22,58,True,1,0.0351
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-08-04,92,58,False,0,0.0217
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-08-11,28,58,True,1,0.0324
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-08-18,33,58,True,1,0.0052
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-08-25,75,58,False,1,0.0354
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-09-01,71,58,False,3,0.0258
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-09-08,32,58,True,0,0.0134
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-09-15,63,58,False,1,0.0172
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-09-22,109,58,False,3,0.012
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-09-29,82,58,False,1,0.0199
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-10-06,40,58,True,1,0.0166
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-10-13,135,58,False,6,0.0237
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-10-20,120,58,False,5,0.0335
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-10-27,89,58,False,4,0.0394
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-11-03,43,58,True,1,0.0138
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-11-10,34,58,True,1,0.0087
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-11-17,141,58,False,3,0.0188
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-11-24,135,58,False,3,0.01
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-12-01,109,58,False,3,0.0342
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-12-08,78,58,False,3,0.0225
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-12-15,33,58,True,1,0.0267
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-12-22,104,58,False,4,0.0103
INV-005,Almond Milk - Cartons,Dairy Alternative,Midwest,2024-12-29,57,58,True,1,0.0312
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-01-01,119,58,False,0,0.0391
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-01-08,20,58,True,1,0.0219
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-01-15,128,58,False,5,0.0387
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-01-22,67,58,False,1,0.0062
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-01-29,136,58,False,4,0.0063
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-02-05,144,58,False,1,0.0386
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-02-12,84,58,False,3,0.0295
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-02-19,121,58,False,0,0.0116
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-02-26,132,58,False,2,0.0177
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-03-05,48,58,True,0,0.0228
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-03-12,86,58,False,1,0.0296
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-03-19,143,58,False,6,0.0345
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-03-26,85,58,False,4,0.0079
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-04-02,22,58,True,0,0.028
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-04-09,21,58,True,0,0.0217
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-04-16,140,58,False,6,0.0259
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-04-23,115,58,False,0,0.0228
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-04-30,128,58,False,5,0.0208
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-05-07,74,58,False,2,0.0122
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-05-14,75,58,False,0,0.0215
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-05-21,138,58,False,0,0.0116
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-05-28,39,58,True,1,0.0066
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-06-04,55,58,True,0,0.0181
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-06-11,110,58,False,0,0.0059
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-06-18,31,58,True,1,0.0247
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-06-25,86,58,False,2,0.0075
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-07-02,126,58,False,6,0.0203
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-07-09,125,58,False,4,0.0393
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-07-16,77,58,False,2,0.0053
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-07-23,57,58,True,0,0.0178
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-07-30,57,58,True,0,0.0286
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-08-06,76,58,False,0,0.0106
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-08-13,121,58,False,4,0.0246
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-08-20,14,58,True,0,0.014
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-08-27,111,58,False,0,0.0128
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-09-03,13,58,True,0,0.0363
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-09-10,132,58,False,3,0.0121
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-09-17,113,58,False,5,0.0182
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-09-24,134,58,False,2,0.0109
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-10-01,102,58,False,5,0.0149
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-10-08,111,58,False,2,0.0153
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-10-15,32,58,True,0,0.0164
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-10-22,44,58,True,0,0.0274
INV-005,Almond Milk - Cartons,Dairy Alternative,Southwest,2023-10-29,58,58,False,0,0.031
